person_id,file_id,touches,recency_weight,first_seen,last_seen,sensitive_weight
72138709+pypi-ahmad@users.noreply.github.com,compose.yaml,3,2.991705,2026-07-26T15:40:12+05:30,2026-07-27T14:08:29+05:30,0.00
72138709+pypi-ahmad@users.noreply.github.com,docs/research.md,3,2.991449,2026-07-26T14:03:59+05:30,2026-07-27T14:08:29+05:30,0.00
72138709+pypi-ahmad@users.noreply.github.com,docs/run.md,3,2.991449,2026-07-26T14:03:59+05:30,2026-07-27T14:08:29+05:30,0.00
72138709+pypi-ahmad@users.noreply.github.com,docs/tutorial.md,3,2.991449,2026-07-26T14:03:59+05:30,2026-07-27T14:08:29+05:30,0.00
72138709+pypi-ahmad@users.noreply.github.com,graphify-out/.graphify_learning.json,1,0.999529,2026-07-27T14:08:29+05:30,2026-07-27T14:08:29+05:30,0.00
72138709+pypi-ahmad@users.noreply.github.com,graphify-out/.vocab.txt,1,0.999529,2026-07-27T14:08:29+05:30,2026-07-27T14:08:29+05:30,0.00
72138709+pypi-ahmad@users.noreply.github.com,graphify-out/memory/query_20260727_081600_why_does_documentparser_connect_five_architecture.md,1,0.999529,2026-07-27T14:08:29+05:30,2026-07-27T14:08:29+05:30,0.00
72138709+pypi-ahmad@users.noreply.github.com,graphify-out/memory/query_20260727_081710_how_many_agents_are_there_now__and_will_increasing.md,1,0.999529,2026-07-27T14:08:29+05:30,2026-07-27T14:08:29+05:30,0.00
72138709+pypi-ahmad@users.noreply.github.com,graphify-out/memory/query_20260727_081850_can_every_page_be_processed_in_parallel_in_batches.md,1,0.999529,2026-07-27T14:08:29+05:30,2026-07-27T14:08:29+05:30,0.00
72138709+pypi-ahmad@users.noreply.github.com,graphify-out/memory/query_20260727_081947_is_5__10__or_20_pages_in_parallel_more_feasible.md,1,0.999529,2026-07-27T14:08:29+05:30,2026-07-27T14:08:29+05:30,0.00
72138709+pypi-ahmad@users.noreply.github.com,graphify-out/reflections/LESSONS.md,1,0.999529,2026-07-27T14:08:29+05:30,2026-07-27T14:08:29+05:30,0.00
72138709+pypi-ahmad@users.noreply.github.com,pyproject.toml,4,3.987381,2026-07-26T14:03:59+05:30,2026-07-27T14:08:29+05:30,0.00
72138709+pypi-ahmad@users.noreply.github.com,scripts/evaluate_public_water.py,1,0.999529,2026-07-27T14:08:29+05:30,2026-07-27T14:08:29+05:30,0.00
72138709+pypi-ahmad@users.noreply.github.com,src/grounded_docparse/__init__.py,2,1.995204,2026-07-26T14:03:59+05:30,2026-07-27T14:08:29+05:30,0.00
72138709+pypi-ahmad@users.noreply.github.com,src/grounded_docparse/api.py,2,1.995461,2026-07-26T15:40:12+05:30,2026-07-27T14:08:29+05:30,0.00
72138709+pypi-ahmad@users.noreply.github.com,src/grounded_docparse/audit.py,2,1.995204,2026-07-26T14:03:59+05:30,2026-07-27T14:08:29+05:30,0.00
72138709+pypi-ahmad@users.noreply.github.com,src/grounded_docparse/cli.py,2,1.995204,2026-07-26T14:03:59+05:30,2026-07-27T14:08:29+05:30,0.00
72138709+pypi-ahmad@users.noreply.github.com,src/grounded_docparse/compose_env.py,2,1.995773,2026-07-26T17:37:35+05:30,2026-07-27T14:08:29+05:30,0.00
72138709+pypi-ahmad@users.noreply.github.com,src/grounded_docparse/domain.py,2,1.995204,2026-07-26T14:03:59+05:30,2026-07-27T14:08:29+05:30,0.00
72138709+pypi-ahmad@users.noreply.github.com,src/grounded_docparse/evaluation.py,2,1.995204,2026-07-26T14:03:59+05:30,2026-07-27T14:08:29+05:30,0.00
72138709+pypi-ahmad@users.noreply.github.com,src/grounded_docparse/extraction.py,3,2.991136,2026-07-26T14:03:59+05:30,2026-07-27T14:08:29+05:30,2.40
72138709+pypi-ahmad@users.noreply.github.com,src/grounded_docparse/failures.py,2,1.995204,2026-07-26T14:03:59+05:30,2026-07-27T14:08:29+05:30,0.00
72138709+pypi-ahmad@users.noreply.github.com,src/grounded_docparse/ingest.py,3,2.991136,2026-07-26T14:03:59+05:30,2026-07-27T14:08:29+05:30,3.00
72138709+pypi-ahmad@users.noreply.github.com,src/grounded_docparse/jobs.py,2,1.995461,2026-07-26T15:40:12+05:30,2026-07-27T14:08:29+05:30,0.00
72138709+pypi-ahmad@users.noreply.github.com,src/grounded_docparse/models.py,3,2.991136,2026-07-26T14:03:59+05:30,2026-07-27T14:08:29+05:30,0.00
72138709+pypi-ahmad@users.noreply.github.com,src/grounded_docparse/paddle.py,2,1.995204,2026-07-26T14:03:59+05:30,2026-07-27T14:08:29+05:30,0.00
72138709+pypi-ahmad@users.noreply.github.com,src/grounded_docparse/paddle_setup.py,2,1.995204,2026-07-26T14:03:59+05:30,2026-07-27T14:08:29+05:30,0.00
72138709+pypi-ahmad@users.noreply.github.com,src/grounded_docparse/paddle_worker.py,2,1.995204,2026-07-26T14:03:59+05:30,2026-07-27T14:08:29+05:30,0.00
72138709+pypi-ahmad@users.noreply.github.com,src/grounded_docparse/review.py,2,1.995204,2026-07-26T14:03:59+05:30,2026-07-27T14:08:29+05:30,0.00
72138709+pypi-ahmad@users.noreply.github.com,src/grounded_docparse/segmentation.py,3,2.991136,2026-07-26T14:03:59+05:30,2026-07-27T14:08:29+05:30,0.00
72138709+pypi-ahmad@users.noreply.github.com,src/grounded_docparse/server.py,2,1.995461,2026-07-26T15:40:12+05:30,2026-07-27T14:08:29+05:30,0.00
72138709+pypi-ahmad@users.noreply.github.com,src/grounded_docparse/worker.py,2,1.995461,2026-07-26T15:40:12+05:30,2026-07-27T14:08:29+05:30,0.00
72138709+pypi-ahmad@users.noreply.github.com,tests/fixtures/public_water_expectations.json,1,0.999529,2026-07-27T14:08:29+05:30,2026-07-27T14:08:29+05:30,0.00
72138709+pypi-ahmad@users.noreply.github.com,tests/test_agentic_extraction.py,1,0.999529,2026-07-27T14:08:29+05:30,2026-07-27T14:08:29+05:30,0.00
72138709+pypi-ahmad@users.noreply.github.com,tests/test_api.py,2,1.995461,2026-07-26T15:40:12+05:30,2026-07-27T14:08:29+05:30,0.00
72138709+pypi-ahmad@users.noreply.github.com,tests/test_citations_forms.py,2,1.995204,2026-07-26T14:03:59+05:30,2026-07-27T14:08:29+05:30,0.00
72138709+pypi-ahmad@users.noreply.github.com,tests/test_compose_env.py,2,1.995773,2026-07-26T17:37:35+05:30,2026-07-27T14:08:29+05:30,0.00
72138709+pypi-ahmad@users.noreply.github.com,tests/test_domain.py,2,1.995204,2026-07-26T14:03:59+05:30,2026-07-27T14:08:29+05:30,0.00
72138709+pypi-ahmad@users.noreply.github.com,tests/test_evaluation.py,2,1.995204,2026-07-26T14:03:59+05:30,2026-07-27T14:08:29+05:30,0.00
72138709+pypi-ahmad@users.noreply.github.com,tests/test_extraction.py,2,1.995204,2026-07-26T14:03:59+05:30,2026-07-27T14:08:29+05:30,0.00
72138709+pypi-ahmad@users.noreply.github.com,tests/test_failures.py,2,1.995204,2026-07-26T14:03:59+05:30,2026-07-27T14:08:29+05:30,0.00
72138709+pypi-ahmad@users.noreply.github.com,tests/test_gateways.py,2,1.995204,2026-07-26T14:03:59+05:30,2026-07-27T14:08:29+05:30,0.00
72138709+pypi-ahmad@users.noreply.github.com,tests/test_inspection.py,2,1.995461,2026-07-26T15:40:12+05:30,2026-07-27T14:08:29+05:30,0.00
72138709+pypi-ahmad@users.noreply.github.com,tests/test_jobs.py,2,1.995461,2026-07-26T15:40:12+05:30,2026-07-27T14:08:29+05:30,0.00
72138709+pypi-ahmad@users.noreply.github.com,tests/test_long_layout.py,2,1.995204,2026-07-26T14:03:59+05:30,2026-07-27T14:08:29+05:30,0.00
72138709+pypi-ahmad@users.noreply.github.com,tests/test_models.py,2,1.995204,2026-07-26T14:03:59+05:30,2026-07-27T14:08:29+05:30,0.00
72138709+pypi-ahmad@users.noreply.github.com,tests/test_paddle.py,2,1.995204,2026-07-26T14:03:59+05:30,2026-07-27T14:08:29+05:30,0.00
72138709+pypi-ahmad@users.noreply.github.com,tests/test_pipeline.py,2,1.995204,2026-07-26T14:03:59+05:30,2026-07-27T14:08:29+05:30,0.00
72138709+pypi-ahmad@users.noreply.github.com,tests/test_render.py,2,1.995204,2026-07-26T14:03:59+05:30,2026-07-27T14:08:29+05:30,0.00
72138709+pypi-ahmad@users.noreply.github.com,tests/test_review.py,2,1.995204,2026-07-26T14:03:59+05:30,2026-07-27T14:08:29+05:30,0.00
72138709+pypi-ahmad@users.noreply.github.com,tests/test_segmentation.py,2,1.995204,2026-07-26T14:03:59+05:30,2026-07-27T14:08:29+05:30,0.00
72138709+pypi-ahmad@users.noreply.github.com,tests/test_simple_contract.py,1,0.999529,2026-07-27T14:08:29+05:30,2026-07-27T14:08:29+05:30,0.00
72138709+pypi-ahmad@users.noreply.github.com,tests/test_simple_streamlit.py,1,0.999529,2026-07-27T14:08:29+05:30,2026-07-27T14:08:29+05:30,0.00
72138709+pypi-ahmad@users.noreply.github.com,tests/test_streamlit.py,4,3.987380,2026-07-26T14:03:59+05:30,2026-07-27T14:08:29+05:30,0.00
72138709+pypi-ahmad@users.noreply.github.com,tests/test_vision_pipeline.py,2,1.995461,2026-07-26T15:40:12+05:30,2026-07-27T14:08:29+05:30,0.00
72138709+pypi-ahmad@users.noreply.github.com,tests/test_visuals.py,2,1.995204,2026-07-26T14:03:59+05:30,2026-07-27T14:08:29+05:30,0.00
72138709+pypi-ahmad@users.noreply.github.com,tests/test_worker.py,2,1.995461,2026-07-26T15:40:12+05:30,2026-07-27T14:08:29+05:30,0.00
72138709+pypi-ahmad@users.noreply.github.com,uv.lock,4,3.987381,2026-07-26T14:03:59+05:30,2026-07-27T14:08:29+05:30,0.00
72138709+pypi-ahmad@users.noreply.github.com,.github/ISSUE_TEMPLATE/bug_report.md,2,1.991920,2026-07-26T14:03:59+05:30,2026-07-26T17:37:41+05:30,0.00
72138709+pypi-ahmad@users.noreply.github.com,.github/ISSUE_TEMPLATE/feature_request.md,2,1.991920,2026-07-26T14:03:59+05:30,2026-07-26T17:37:41+05:30,0.00
72138709+pypi-ahmad@users.noreply.github.com,examples/output/synthetic-report.json,2,1.991920,2026-07-26T14:03:59+05:30,2026-07-26T17:37:41+05:30,0.00
72138709+pypi-ahmad@users.noreply.github.com,examples/output/synthetic-report.md,2,1.991920,2026-07-26T14:03:59+05:30,2026-07-26T17:37:41+05:30,0.00
72138709+pypi-ahmad@users.noreply.github.com,examples/output/synthetic-report.zip,2,1.991920,2026-07-26T14:03:59+05:30,2026-07-26T17:37:41+05:30,0.00
72138709+pypi-ahmad@users.noreply.github.com,tests/test_ingest.py,2,1.991607,2026-07-26T14:03:59+05:30,2026-07-26T15:40:12+05:30,0.00
72138709+pypi-ahmad@users.noreply.github.com,LICENSE,1,0.995675,2026-07-26T14:03:59+05:30,2026-07-26T14:03:59+05:30,0.00
72138709+pypi-ahmad@users.noreply.github.com,examples/schemas/invoice.schema.json,1,0.995675,2026-07-26T14:03:59+05:30,2026-07-26T14:03:59+05:30,0.00
72138709+pypi-ahmad@users.noreply.github.com,examples/synthetic-medical-fax.pdf,1,0.995675,2026-07-26T14:03:59+05:30,2026-07-26T14:03:59+05:30,0.00
72138709+pypi-ahmad@users.noreply.github.com,examples/synthetic-report.pdf,1,0.995675,2026-07-26T14:03:59+05:30,2026-07-26T14:03:59+05:30,0.00
72138709+pypi-ahmad@users.noreply.github.com,graphify-out/fax_preview.png,1,0.995675,2026-07-26T14:03:59+05:30,2026-07-26T14:03:59+05:30,0.00
72138709+pypi-ahmad@users.noreply.github.com,graphify-out/report_preview.png,1,0.995675,2026-07-26T14:03:59+05:30,2026-07-26T14:03:59+05:30,0.00
72138709+pypi-ahmad@users.noreply.github.com,scripts/generate_examples.py,1,0.995675,2026-07-26T14:03:59+05:30,2026-07-26T14:03:59+05:30,0.00
72138709+pypi-ahmad@users.noreply.github.com,tests/conftest.py,1,0.995675,2026-07-26T14:03:59+05:30,2026-07-26T14:03:59+05:30,0.00
